Vdm, I2
-0.641641641642,9.61e-05
-0.63963963964,9.61e-05
-0.637637637638,9.61e-05
-0.635635635636,9.61e-05
-0.633633633634,9.61e-05
-0.631631631632,9.61e-05
-0.62962962963,9.6e-05
-0.627627627628,9.6e-05
-0.625625625626,9.6e-05
-0.623623623624,9.6e-05
-0.621621621622,9.6e-05
-0.61961961962,9.59e-05
-0.617617617618,9.59e-05
-0.615615615616,9.59e-05
-0.613613613614,9.59e-05
-0.611611611612,9.59e-05
-0.60960960961,9.58e-05
-0.607607607608,9.58e-05
-0.605605605606,9.58e-05
-0.603603603604,9.57e-05
-0.601601601602,9.57e-05
-0.5995995996,9.57e-05
-0.597597597598,9.56e-05
-0.595595595596,9.56e-05
-0.593593593594,9.55e-05
-0.591591591592,9.55e-05
-0.58958958959,9.55e-05
-0.587587587588,9.55e-05
-0.585585585586,9.54e-05
-0.583583583584,9.54e-05
-0.581581581582,9.53e-05
-0.57957957958,9.53e-05
-0.577577577578,9.52e-05
-0.575575575576,9.51e-05
-0.573573573574,9.51e-05
-0.571571571572,9.5e-05
-0.56956956957,9.5e-05
-0.567567567568,9.49e-05
-0.565565565566,9.48e-05
-0.563563563564,9.48e-05
-0.561561561562,9.47e-05
-0.55955955956,9.46e-05
-0.557557557558,9.46e-05
-0.555555555556,9.45e-05
-0.553553553554,9.44e-05
-0.551551551552,9.43e-05
-0.54954954955,9.43e-05
-0.547547547548,9.42e-05
-0.545545545546,9.41e-05
-0.543543543544,9.4e-05
-0.541541541542,9.39e-05
-0.53953953954,9.38e-05
-0.537537537538,9.37e-05
-0.535535535536,9.36e-05
-0.533533533534,9.35e-05
-0.531531531532,9.34e-05
-0.52952952953,9.33e-05
-0.527527527528,9.32e-05
-0.525525525526,9.31e-05
-0.523523523524,9.3e-05
-0.521521521522,9.29e-05
-0.51951951952,9.28e-05
-0.517517517518,9.26e-05
-0.515515515516,9.25e-05
-0.513513513514,9.24e-05
-0.511511511512,9.23e-05
-0.50950950951,9.21e-05
-0.507507507508,9.2e-05
-0.505505505506,9.19e-05
-0.503503503504,9.17e-05
-0.501501501502,9.16e-05
-0.499499499499,9.15e-05
-0.497497497497,9.13e-05
-0.495495495495,9.12e-05
-0.493493493493,9.1e-05
-0.491491491491,9.09e-05
-0.489489489489,9.08e-05
-0.487487487487,9.06e-05
-0.485485485485,9.05e-05
-0.483483483483,9.03e-05
-0.481481481481,9.02e-05
-0.479479479479,9e-05
-0.477477477477,8.98e-05
-0.475475475475,8.97e-05
-0.473473473473,8.95e-05
-0.471471471471,8.93e-05
-0.469469469469,8.92e-05
-0.467467467467,8.9e-05
-0.465465465465,8.88e-05
-0.463463463463,8.87e-05
-0.461461461461,8.85e-05
-0.459459459459,8.83e-05
-0.457457457457,8.81e-05
-0.455455455455,8.79e-05
-0.453453453453,8.78e-05
-0.451451451451,8.76e-05
-0.449449449449,8.74e-05
-0.447447447447,8.72e-05
-0.445445445445,8.7e-05
-0.443443443443,8.68e-05
-0.441441441441,8.66e-05
-0.439439439439,8.64e-05
-0.437437437437,8.62e-05
-0.435435435435,8.6e-05
-0.433433433433,8.58e-05
-0.431431431431,8.56e-05
-0.429429429429,8.54e-05
-0.427427427427,8.52e-05
-0.425425425425,8.49e-05
-0.423423423423,8.47e-05
-0.421421421421,8.45e-05
-0.419419419419,8.43e-05
-0.417417417417,8.41e-05
-0.415415415415,8.39e-05
-0.413413413413,8.36e-05
-0.411411411411,8.34e-05
-0.409409409409,8.32e-05
-0.407407407407,8.29e-05
-0.405405405405,8.27e-05
-0.403403403403,8.25e-05
-0.401401401401,8.23e-05
-0.399399399399,8.2e-05
-0.397397397397,8.18e-05
-0.395395395395,8.15e-05
-0.393393393393,8.13e-05
-0.391391391391,8.11e-05
-0.389389389389,8.08e-05
-0.387387387387,8.06e-05
-0.385385385385,8.03e-05
-0.383383383383,8.01e-05
