Vdm, I2
-0.4,1.016e-06
-0.399199199199,1.015e-06
-0.398398398398,1.018e-06
-0.397597597598,1.006e-06
-0.396796796797,1.013e-06
-0.395995995996,1.02e-06
-0.395195195195,1.019e-06
-0.394394394394,1.012e-06
-0.393593593594,1.009e-06
-0.392792792793,1.009e-06
-0.391991991992,1.009e-06
-0.391191191191,1.018e-06
-0.39039039039,1.012e-06
-0.38958958959,1.014e-06
-0.388788788789,1.019e-06
-0.387987987988,1.005e-06
-0.387187187187,1.01e-06
-0.386386386386,1.004e-06
-0.385585585586,1.017e-06
-0.384784784785,1.013e-06
-0.383983983984,1.017e-06
-0.383183183183,1.013e-06
-0.382382382382,1.012e-06
-0.381581581582,1.02e-06
-0.380780780781,1.017e-06
-0.37997997998,1.02e-06
-0.379179179179,1.006e-06
-0.378378378378,1.022e-06
-0.377577577578,1.012e-06
-0.376776776777,1.013e-06
-0.375975975976,1.016e-06
-0.375175175175,1.019e-06
-0.374374374374,1.013e-06
-0.373573573574,1.01e-06
-0.372772772773,1.013e-06
-0.371971971972,1.012e-06
-0.371171171171,1.022e-06
-0.37037037037,1.013e-06
-0.36956956957,1.021e-06
-0.368768768769,1.017e-06
-0.367967967968,1.015e-06
-0.367167167167,1.015e-06
-0.366366366366,1.009e-06
-0.365565565566,1.022e-06
-0.364764764765,1.01e-06
-0.363963963964,1.012e-06
-0.363163163163,1.01e-06
-0.362362362362,1.015e-06
-0.361561561562,1.008e-06
-0.360760760761,1.013e-06
-0.35995995996,1.015e-06
-0.359159159159,1.011e-06
-0.358358358358,1.019e-06
-0.357557557558,1.015e-06
-0.356756756757,1.01e-06
-0.355955955956,1.01e-06
-0.355155155155,1.015e-06
-0.354354354354,1.01e-06
-0.353553553554,1.014e-06
-0.352752752753,1.017e-06
-0.351951951952,1.018e-06
-0.351151151151,1e-06
-0.35035035035,1.013e-06
-0.34954954955,1.009e-06
-0.348748748749,1.017e-06
-0.347947947948,1.013e-06
-0.347147147147,1.012e-06
-0.346346346346,1.011e-06
-0.345545545546,1.02e-06
-0.344744744745,1.01e-06
-0.343943943944,1.018e-06
-0.343143143143,1.017e-06
-0.342342342342,1.015e-06
-0.341541541542,1.016e-06
-0.340740740741,1.009e-06
-0.33993993994,1.01e-06
-0.339139139139,1.005e-06
-0.338338338338,1.017e-06
-0.337537537538,1.005e-06
-0.336736736737,1.006e-06
-0.335935935936,1.015e-06
-0.335135135135,1.014e-06
-0.334334334334,1.009e-06
-0.333533533534,1.018e-06
-0.332732732733,1.015e-06
-0.331931931932,1.011e-06
-0.331131131131,1.015e-06
-0.33033033033,1.019e-06
-0.32952952953,1.012e-06
-0.328728728729,1.012e-06
-0.327927927928,1.015e-06
-0.327127127127,1.015e-06
-0.326326326326,1.01e-06
-0.325525525526,1.014e-06
-0.324724724725,1.011e-06
-0.323923923924,1.009e-06
-0.323123123123,1.014e-06
-0.322322322322,1.013e-06
-0.321521521522,1.011e-06
-0.320720720721,1.009e-06
-0.31991991992,1.005e-06
-0.319119119119,1.01e-06
-0.318318318318,1.017e-06
-0.317517517518,1.015e-06
-0.316716716717,1.012e-06
-0.315915915916,1.012e-06
-0.315115115115,1.01e-06
-0.314314314314,1.015e-06
-0.313513513514,1e-06
-0.312712712713,1.003e-06
-0.311911911912,1.009e-06
-0.311111111111,1.008e-06
-0.31031031031,1.01e-06
-0.30950950951,1.006e-06
-0.308708708709,1.014e-06
-0.307907907908,1.015e-06
-0.307107107107,1.007e-06
-0.306306306306,1e-06
-0.305505505506,1.007e-06
-0.304704704705,1.012e-06
-0.303903903904,1.012e-06
-0.303103103103,1.008e-06
-0.302302302302,1.02e-06
-0.301501501502,1.007e-06
-0.300700700701,1.008e-06
-0.2998998999,1.001e-06
-0.299099099099,1.01e-06
-0.298298298298,1.012e-06
-0.297497497497,1.007e-06
-0.296696696697,1.004e-06
-0.295895895896,1.006e-06
-0.295095095095,1.008e-06
-0.294294294294,1.006e-06
-0.293493493493,1.009e-06
-0.292692692693,1.011e-06
-0.291891891892,1.007e-06
-0.291091091091,1.005e-06
-0.29029029029,1.009e-06
-0.289489489489,1.007e-06
-0.288688688689,1e-06
-0.287887887888,1.002e-06
-0.287087087087,1.012e-06
-0.286286286286,1.004e-06
-0.285485485485,1.008e-06
-0.284684684685,9.98e-07
-0.283883883884,1.001e-06
-0.283083083083,1.007e-06
-0.282282282282,1.007e-06
-0.281481481481,1e-06
-0.280680680681,1e-06
-0.27987987988,9.97e-07
-0.279079079079,1.005e-06
-0.278278278278,9.98e-07
-0.277477477477,1.003e-06
-0.276676676677,1.003e-06
-0.275875875876,9.96e-07
-0.275075075075,1.005e-06
-0.274274274274,1.005e-06
