Vdm, V
-1.0,1.912
-0.997997997998,1.912
-0.995995995996,1.912
-0.993993993994,1.912
-0.991991991992,1.912
-0.98998998999,1.912
-0.987987987988,1.912
-0.985985985986,1.912
-0.983983983984,1.912
-0.981981981982,1.912
-0.97997997998,1.912
-0.977977977978,1.912
-0.975975975976,1.912
-0.973973973974,1.912
-0.971971971972,1.912
-0.96996996997,1.912
-0.967967967968,1.912
-0.965965965966,1.912
-0.963963963964,1.912
-0.961961961962,1.912
-0.95995995996,1.912
-0.957957957958,1.912
-0.955955955956,1.912
-0.953953953954,1.912
-0.951951951952,1.912
-0.94994994995,1.912
-0.947947947948,1.912
-0.945945945946,1.912
-0.943943943944,1.912
-0.941941941942,1.912
-0.93993993994,1.912
-0.937937937938,1.912
-0.935935935936,1.912
-0.933933933934,1.912
-0.931931931932,1.912
-0.92992992993,1.912
-0.927927927928,1.912
-0.925925925926,1.912
-0.923923923924,1.912
-0.921921921922,1.912
-0.91991991992,1.912
-0.917917917918,1.912
-0.915915915916,1.912
-0.913913913914,1.912
-0.911911911912,1.912
-0.90990990991,1.912
-0.907907907908,1.912
-0.905905905906,1.912
-0.903903903904,1.912
-0.901901901902,1.912
-0.8998998999,1.912
-0.897897897898,1.912
-0.895895895896,1.912
-0.893893893894,1.912
-0.891891891892,1.912
-0.88988988989,1.912
-0.887887887888,1.912
-0.885885885886,1.912
-0.883883883884,1.912
-0.881881881882,1.912
-0.87987987988,1.912
-0.877877877878,1.912
-0.875875875876,1.912
-0.873873873874,1.912
-0.871871871872,1.912
-0.86986986987,1.912
-0.867867867868,1.912
-0.865865865866,1.912
-0.863863863864,1.912
-0.861861861862,1.912
-0.85985985986,1.912
-0.857857857858,1.912
-0.855855855856,1.912
-0.853853853854,1.912
-0.851851851852,1.912
-0.84984984985,1.912
-0.847847847848,1.912
-0.845845845846,1.912
-0.843843843844,1.912
-0.841841841842,1.912
-0.83983983984,1.912
-0.837837837838,1.912
-0.835835835836,1.912
-0.833833833834,1.912
-0.831831831832,1.912
-0.82982982983,1.912
-0.827827827828,1.912
-0.825825825826,1.912
-0.823823823824,1.912
-0.821821821822,1.912
-0.81981981982,1.912
-0.817817817818,1.912
-0.815815815816,1.912
-0.813813813814,1.912
-0.811811811812,1.912
-0.80980980981,1.912
-0.807807807808,1.912
-0.805805805806,1.912
-0.803803803804,1.912
