Vdm, I2
-0.4,1.035e-06
-0.399199199199,1.039e-06
-0.398398398398,1.039e-06
-0.397597597598,1.045e-06
-0.396796796797,1.032e-06
-0.395995995996,1.035e-06
-0.395195195195,1.039e-06
-0.394394394394,1.039e-06
-0.393593593594,1.04e-06
-0.392792792793,1.035e-06
-0.391991991992,1.044e-06
-0.391191191191,1.037e-06
-0.39039039039,1.044e-06
-0.38958958959,1.033e-06
-0.388788788789,1.041e-06
-0.387987987988,1.044e-06
-0.387187187187,1.043e-06
-0.386386386386,1.039e-06
-0.385585585586,1.038e-06
-0.384784784785,1.034e-06
-0.383983983984,1.039e-06
-0.383183183183,1.029e-06
-0.382382382382,1.032e-06
-0.381581581582,1.04e-06
-0.380780780781,1.041e-06
-0.37997997998,1.038e-06
-0.379179179179,1.04e-06
-0.378378378378,1.033e-06
-0.377577577578,1.033e-06
-0.376776776777,1.036e-06
-0.375975975976,1.038e-06
-0.375175175175,1.037e-06
-0.374374374374,1.039e-06
-0.373573573574,1.034e-06
-0.372772772773,1.04e-06
-0.371971971972,1.038e-06
-0.371171171171,1.043e-06
-0.37037037037,1.033e-06
-0.36956956957,1.04e-06
-0.368768768769,1.036e-06
-0.367967967968,1.034e-06
-0.367167167167,1.037e-06
-0.366366366366,1.04e-06
-0.365565565566,1.034e-06
-0.364764764765,1.034e-06
-0.363963963964,1.034e-06
-0.363163163163,1.036e-06
-0.362362362362,1.038e-06
-0.361561561562,1.041e-06
-0.360760760761,1.041e-06
-0.35995995996,1.039e-06
-0.359159159159,1.034e-06
-0.358358358358,1.04e-06
-0.357557557558,1.04e-06
-0.356756756757,1.04e-06
-0.355955955956,1.039e-06
-0.355155155155,1.042e-06
-0.354354354354,1.041e-06
-0.353553553554,1.039e-06
-0.352752752753,1.032e-06
-0.351951951952,1.031e-06
-0.351151151151,1.04e-06
-0.35035035035,1.039e-06
-0.34954954955,1.031e-06
-0.348748748749,1.036e-06
-0.347947947948,1.03e-06
-0.347147147147,1.035e-06
-0.346346346346,1.039e-06
-0.345545545546,1.039e-06
-0.344744744745,1.038e-06
-0.343943943944,1.031e-06
-0.343143143143,1.038e-06
-0.342342342342,1.035e-06
-0.341541541542,1.041e-06
-0.340740740741,1.039e-06
-0.33993993994,1.04e-06
-0.339139139139,1.033e-06
-0.338338338338,1.037e-06
-0.337537537538,1.027e-06
-0.336736736737,1.035e-06
-0.335935935936,1.032e-06
-0.335135135135,1.03e-06
-0.334334334334,1.032e-06
-0.333533533534,1.033e-06
-0.332732732733,1.03e-06
-0.331931931932,1.036e-06
-0.331131131131,1.036e-06
-0.33033033033,1.039e-06
-0.32952952953,1.036e-06
-0.328728728729,1.03e-06
-0.327927927928,1.037e-06
-0.327127127127,1.037e-06
-0.326326326326,1.033e-06
-0.325525525526,1.031e-06
-0.324724724725,1.036e-06
-0.323923923924,1.035e-06
-0.323123123123,1.034e-06
-0.322322322322,1.04e-06
-0.321521521522,1.034e-06
-0.320720720721,1.038e-06
-0.31991991992,1.032e-06
-0.319119119119,1.033e-06
-0.318318318318,1.033e-06
-0.317517517518,1.034e-06
-0.316716716717,1.033e-06
-0.315915915916,1.029e-06
-0.315115115115,1.032e-06
-0.314314314314,1.038e-06
-0.313513513514,1.031e-06
-0.312712712713,1.03e-06
-0.311911911912,1.034e-06
-0.311111111111,1.031e-06
-0.31031031031,1.035e-06
-0.30950950951,1.032e-06
-0.308708708709,1.03e-06
-0.307907907908,1.035e-06
-0.307107107107,1.031e-06
-0.306306306306,1.034e-06
-0.305505505506,1.03e-06
-0.304704704705,1.034e-06
-0.303903903904,1.031e-06
-0.303103103103,1.033e-06
-0.302302302302,1.028e-06
-0.301501501502,1.032e-06
-0.300700700701,1.032e-06
-0.2998998999,1.034e-06
-0.299099099099,1.029e-06
-0.298298298298,1.025e-06
-0.297497497497,1.035e-06
-0.296696696697,1.026e-06
-0.295895895896,1.027e-06
-0.295095095095,1.022e-06
-0.294294294294,1.032e-06
-0.293493493493,1.03e-06
-0.292692692693,1.022e-06
-0.291891891892,1.037e-06
-0.291091091091,1.026e-06
-0.29029029029,1.021e-06
-0.289489489489,1.03e-06
-0.288688688689,1.025e-06
-0.287887887888,1.032e-06
-0.287087087087,1.031e-06
-0.286286286286,1.026e-06
-0.285485485485,1.022e-06
-0.284684684685,1.029e-06
-0.283883883884,1.029e-06
-0.283083083083,1.024e-06
-0.282282282282,1.028e-06
-0.281481481481,1.023e-06
-0.280680680681,1.024e-06
-0.27987987988,1.017e-06
-0.279079079079,1.02e-06
-0.278278278278,1.03e-06
-0.277477477477,1.023e-06
-0.276676676677,1.024e-06
-0.275875875876,1.02e-06
-0.275075075075,1.027e-06
-0.274274274274,1.021e-06
-0.273473473473,1.027e-06
-0.272672672673,1.022e-06
-0.271871871872,1.019e-06
-0.271071071071,1.031e-06
-0.27027027027,1.018e-06
-0.269469469469,1.019e-06
-0.268668668669,1.015e-06
-0.267867867868,1.015e-06
-0.267067067067,1.014e-06
-0.266266266266,1.02e-06
-0.265465465465,1.012e-06
-0.264664664665,1.012e-06
-0.263863863864,1.018e-06
-0.263063063063,1.022e-06
-0.262262262262,1.015e-06
-0.261461461461,1.017e-06
-0.260660660661,1.011e-06
-0.25985985986,1.016e-06
-0.259059059059,1.015e-06
-0.258258258258,1.006e-06
-0.257457457457,1.013e-06
-0.256656656657,1.02e-06
-0.255855855856,1.007e-06
-0.255055055055,1.011e-06
-0.254254254254,1.011e-06
-0.253453453453,1.015e-06
-0.252652652653,1.009e-06
-0.251851851852,1.007e-06
-0.251051051051,1.01e-06
-0.25025025025,1.01e-06
-0.249449449449,1.004e-06
-0.248648648649,1.013e-06
-0.247847847848,1.006e-06
-0.247047047047,1.01e-06
-0.246246246246,9.95e-07
-0.245445445445,1.002e-06
-0.244644644645,9.9e-07
-0.243843843844,1.006e-06
-0.243043043043,1.007e-06
-0.242242242242,9.96e-07
-0.241441441441,9.94e-07
-0.240640640641,9.9e-07
-0.23983983984,9.94e-07
-0.239039039039,9.98e-07
-0.238238238238,9.92e-07
-0.237437437437,9.95e-07
-0.236636636637,9.83e-07
-0.235835835836,9.9e-07
-0.235035035035,9.84e-07
-0.234234234234,9.97e-07
-0.233433433433,9.81e-07
-0.232632632633,9.91e-07
-0.231831831832,9.89e-07
-0.231031031031,9.89e-07
-0.23023023023,9.8e-07
-0.229429429429,9.76e-07
-0.228628628629,9.85e-07
-0.227827827828,9.86e-07
-0.227027027027,9.83e-07
-0.226226226226,9.77e-07
-0.225425425425,9.7e-07
-0.224624624625,9.8e-07
-0.223823823824,9.78e-07
-0.223023023023,9.74e-07
-0.222222222222,9.72e-07
-0.221421421421,9.72e-07
-0.220620620621,9.73e-07
-0.21981981982,9.76e-07
-0.219019019019,9.66e-07
-0.218218218218,9.7e-07
-0.217417417417,9.66e-07
-0.216616616617,9.6e-07
-0.215815815816,9.62e-07
-0.215015015015,9.69e-07
-0.214214214214,9.54e-07
-0.213413413413,9.57e-07
-0.212612612613,9.47e-07
-0.211811811812,9.56e-07
-0.211011011011,9.47e-07
-0.21021021021,9.48e-07
-0.209409409409,9.49e-07
-0.208608608609,9.44e-07
-0.207807807808,9.42e-07
-0.207007007007,9.42e-07
-0.206206206206,9.42e-07
-0.205405405405,9.36e-07
-0.204604604605,9.38e-07
-0.203803803804,9.35e-07
-0.203003003003,9.3e-07
-0.202202202202,9.28e-07
-0.201401401401,9.27e-07
-0.200600600601,9.21e-07
-0.1997997998,9.14e-07
-0.198998998999,9.15e-07
-0.198198198198,9.13e-07
-0.197397397397,9.13e-07
-0.196596596597,9.13e-07
-0.195795795796,9.18e-07
-0.194994994995,8.98e-07
-0.194194194194,9.08e-07
-0.193393393393,9.03e-07
-0.192592592593,8.95e-07
-0.191791791792,8.94e-07
-0.190990990991,8.9e-07
-0.19019019019,8.88e-07
-0.189389389389,8.92e-07
-0.188588588589,8.75e-07
-0.187787787788,8.87e-07
-0.186986986987,8.79e-07
-0.186186186186,8.73e-07
-0.185385385385,8.69e-07
-0.184584584585,8.66e-07
-0.183783783784,8.64e-07
-0.182982982983,8.64e-07
-0.182182182182,8.58e-07
-0.181381381381,8.61e-07
-0.180580580581,8.57e-07
-0.17977977978,8.45e-07
-0.178978978979,8.41e-07
-0.178178178178,8.39e-07
-0.177377377377,8.34e-07
-0.176576576577,8.31e-07
-0.175775775776,8.3e-07
-0.174974974975,8.26e-07
-0.174174174174,8.19e-07
-0.173373373373,8.19e-07
-0.172572572573,8.17e-07
-0.171771771772,8.1e-07
-0.170970970971,8.15e-07
-0.17017017017,8.03e-07
-0.169369369369,7.91e-07
-0.168568568569,7.95e-07
-0.167767767768,7.88e-07
-0.166966966967,7.84e-07
-0.166166166166,7.85e-07
-0.165365365365,7.76e-07
-0.164564564565,7.73e-07
-0.163763763764,7.71e-07
-0.162962962963,7.65e-07
-0.162162162162,7.63e-07
-0.161361361361,7.58e-07
-0.160560560561,7.52e-07
-0.15975975976,7.43e-07
-0.158958958959,7.37e-07
-0.158158158158,7.39e-07
-0.157357357357,7.23e-07
-0.156556556557,7.24e-07
-0.155755755756,7.25e-07
-0.154954954955,7.21e-07
-0.154154154154,7.18e-07
-0.153353353353,7.01e-07
-0.152552552553,6.98e-07
-0.151751751752,6.94e-07
-0.150950950951,6.92e-07
-0.15015015015,6.89e-07
-0.149349349349,6.83e-07
-0.148548548549,6.8e-07
-0.147747747748,6.74e-07
-0.146946946947,6.7e-07
-0.146146146146,6.61e-07
-0.145345345345,6.57e-07
-0.144544544545,6.49e-07
-0.143743743744,6.43e-07
