Vdm, I1
-0.631631631632,3.09e-07
-0.62962962963,3.22e-07
-0.627627627628,3.41e-07
-0.625625625626,3.61e-07
-0.623623623624,3.8e-07
-0.621621621622,4.01e-07
-0.61961961962,4.29e-07
-0.617617617618,4.42e-07
-0.615615615616,4.75e-07
-0.613613613614,4.88e-07
-0.611611611612,5.18e-07
-0.60960960961,5.47e-07
-0.607607607608,5.72e-07
-0.605605605606,6.01e-07
-0.603603603604,6.33e-07
-0.601601601602,6.61e-07
-0.5995995996,7.01e-07
-0.597597597598,7.39e-07
-0.595595595596,7.83e-07
-0.593593593594,8.17e-07
-0.591591591592,8.56e-07
-0.58958958959,8.92e-07
-0.587587587588,9.27e-07
-0.585585585586,9.81e-07
-0.583583583584,1.016e-06
-0.581581581582,1.071e-06
-0.57957957958,1.115e-06
-0.577577577578,1.164e-06
-0.575575575576,1.222e-06
-0.573573573574,1.275e-06
-0.571571571572,1.33e-06
-0.56956956957,1.398e-06
-0.567567567568,1.451e-06
-0.565565565566,1.521e-06
-0.563563563564,1.591e-06
-0.561561561562,1.657e-06
-0.55955955956,1.736e-06
-0.557557557558,1.804e-06
-0.555555555556,1.877e-06
-0.553553553554,1.954e-06
-0.551551551552,2.04e-06
-0.54954954955,2.11e-06
-0.547547547548,2.19e-06
-0.545545545546,2.28e-06
-0.543543543544,2.37e-06
-0.541541541542,2.46e-06
-0.53953953954,2.55e-06
-0.537537537538,2.65e-06
-0.535535535536,2.74e-06
-0.533533533534,2.85e-06
-0.531531531532,2.95e-06
-0.52952952953,3.05e-06
-0.527527527528,3.17e-06
-0.525525525526,3.27e-06
-0.523523523524,3.38e-06
-0.521521521522,3.49e-06
-0.51951951952,3.61e-06
-0.517517517518,3.73e-06
-0.515515515516,3.86e-06
-0.513513513514,3.98e-06
-0.511511511512,4.12e-06
-0.50950950951,4.24e-06
-0.507507507508,4.37e-06
-0.505505505506,4.49e-06
-0.503503503504,4.63e-06
-0.501501501502,4.76e-06
-0.499499499499,4.91e-06
-0.497497497497,5.04e-06
-0.495495495495,5.18e-06
-0.493493493493,5.33e-06
-0.491491491491,5.47e-06
-0.489489489489,5.62e-06
-0.487487487487,5.77e-06
-0.485485485485,5.92e-06
-0.483483483483,6.08e-06
-0.481481481481,6.22e-06
-0.479479479479,6.38e-06
-0.477477477477,6.55e-06
-0.475475475475,6.71e-06
-0.473473473473,6.87e-06
-0.471471471471,7.04e-06
-0.469469469469,7.21e-06
-0.467467467467,7.38e-06
-0.465465465465,7.56e-06
-0.463463463463,7.72e-06
-0.461461461461,7.9e-06
-0.459459459459,8.08e-06
-0.457457457457,8.27e-06
-0.455455455455,8.44e-06
-0.453453453453,8.63e-06
-0.451451451451,8.81e-06
-0.449449449449,9e-06
-0.447447447447,9.19e-06
-0.445445445445,9.38e-06
-0.443443443443,9.59e-06
-0.441441441441,9.78e-06
-0.439439439439,9.97e-06
-0.437437437437,1.018e-05
-0.435435435435,1.039e-05
-0.433433433433,1.06e-05
-0.431431431431,1.081e-05
-0.429429429429,1.103e-05
-0.427427427427,1.124e-05
-0.425425425425,1.145e-05
-0.423423423423,1.167e-05
-0.421421421421,1.189e-05
-0.419419419419,1.211e-05
-0.417417417417,1.233e-05
-0.415415415415,1.257e-05
-0.413413413413,1.279e-05
-0.411411411411,1.301e-05
-0.409409409409,1.323e-05
-0.407407407407,1.346e-05
-0.405405405405,1.37e-05
-0.403403403403,1.393e-05
-0.401401401401,1.416e-05
-0.399399399399,1.439e-05
-0.397397397397,1.462e-05
-0.395395395395,1.486e-05
-0.393393393393,1.511e-05
-0.391391391391,1.534e-05
-0.389389389389,1.559e-05
-0.387387387387,1.583e-05
-0.385385385385,1.607e-05
-0.383383383383,1.633e-05
-0.381381381381,1.657e-05
-0.379379379379,1.681e-05
-0.377377377377,1.705e-05
-0.375375375375,1.731e-05
-0.373373373373,1.755e-05
-0.371371371371,1.78e-05
-0.369369369369,1.804e-05
-0.367367367367,1.829e-05
-0.365365365365,1.853e-05
-0.363363363363,1.879e-05
-0.361361361361,1.903e-05
-0.359359359359,1.928e-05
-0.357357357357,1.955e-05
-0.355355355355,1.981e-05
-0.353353353353,2e-05
-0.351351351351,2.02e-05
-0.349349349349,2.04e-05
-0.347347347347,2.07e-05
-0.345345345345,2.1e-05
-0.343343343343,2.12e-05
-0.341341341341,2.15e-05
-0.339339339339,2.17e-05
-0.337337337337,2.2e-05
-0.335335335335,2.23e-05
-0.333333333333,2.25e-05
-0.331331331331,2.28e-05
-0.329329329329,2.31e-05
-0.327327327327,2.34e-05
-0.325325325325,2.36e-05
-0.323323323323,2.39e-05
-0.321321321321,2.42e-05
-0.319319319319,2.44e-05
-0.317317317317,2.47e-05
-0.315315315315,2.5e-05
-0.313313313313,2.53e-05
-0.311311311311,2.55e-05
-0.309309309309,2.58e-05
-0.307307307307,2.61e-05
-0.305305305305,2.64e-05
-0.303303303303,2.67e-05
-0.301301301301,2.69e-05
-0.299299299299,2.72e-05
-0.297297297297,2.75e-05
-0.295295295295,2.78e-05
-0.293293293293,2.81e-05
-0.291291291291,2.84e-05
-0.289289289289,2.87e-05
-0.287287287287,2.9e-05
-0.285285285285,2.92e-05
-0.283283283283,2.95e-05
-0.281281281281,2.98e-05
-0.279279279279,3.01e-05
-0.277277277277,3.04e-05
-0.275275275275,3.07e-05
-0.273273273273,3.1e-05
-0.271271271271,3.13e-05
-0.269269269269,3.16e-05
-0.267267267267,3.19e-05
-0.265265265265,3.22e-05
-0.263263263263,3.25e-05
-0.261261261261,3.27e-05
-0.259259259259,3.3e-05
-0.257257257257,3.34e-05
-0.255255255255,3.37e-05
-0.253253253253,3.39e-05
-0.251251251251,3.42e-05
-0.249249249249,3.46e-05
-0.247247247247,3.49e-05
-0.245245245245,3.52e-05
-0.243243243243,3.55e-05
-0.241241241241,3.58e-05
-0.239239239239,3.61e-05
-0.237237237237,3.63e-05
-0.235235235235,3.66e-05
-0.233233233233,3.69e-05
-0.231231231231,3.72e-05
-0.229229229229,3.75e-05
-0.227227227227,3.78e-05
-0.225225225225,3.81e-05
-0.223223223223,3.84e-05
-0.221221221221,3.87e-05
-0.219219219219,3.9e-05
-0.217217217217,3.93e-05
-0.215215215215,3.96e-05
-0.213213213213,3.99e-05
-0.211211211211,4.02e-05
-0.209209209209,4.05e-05
-0.207207207207,4.08e-05
-0.205205205205,4.11e-05
-0.203203203203,4.13e-05
-0.201201201201,4.17e-05
-0.199199199199,4.19e-05
-0.197197197197,4.22e-05
-0.195195195195,4.26e-05
-0.193193193193,4.28e-05
-0.191191191191,4.31e-05
-0.189189189189,4.34e-05
-0.187187187187,4.38e-05
-0.185185185185,4.41e-05
-0.183183183183,4.44e-05
-0.181181181181,4.47e-05
-0.179179179179,4.5e-05
-0.177177177177,4.53e-05
-0.175175175175,4.56e-05
-0.173173173173,4.59e-05
-0.171171171171,4.62e-05
-0.169169169169,4.65e-05
-0.167167167167,4.68e-05
-0.165165165165,4.71e-05
-0.163163163163,4.74e-05
-0.161161161161,4.77e-05
-0.159159159159,4.81e-05
-0.157157157157,4.83e-05
-0.155155155155,4.87e-05
-0.153153153153,4.9e-05
-0.151151151151,4.93e-05
-0.149149149149,4.96e-05
-0.147147147147,4.99e-05
-0.145145145145,5.02e-05
-0.143143143143,5.05e-05
-0.141141141141,5.08e-05
-0.139139139139,5.11e-05
-0.137137137137,5.14e-05
-0.135135135135,5.17e-05
-0.133133133133,5.2e-05
-0.131131131131,5.23e-05
-0.129129129129,5.26e-05
-0.127127127127,5.29e-05
-0.125125125125,5.32e-05
-0.123123123123,5.35e-05
-0.121121121121,5.38e-05
-0.119119119119,5.41e-05
-0.117117117117,5.44e-05
-0.115115115115,5.47e-05
-0.113113113113,5.5e-05
-0.111111111111,5.53e-05
-0.109109109109,5.56e-05
-0.107107107107,5.59e-05
-0.105105105105,5.62e-05
-0.103103103103,5.64e-05
-0.101101101101,5.67e-05
-0.0990990990991,5.7e-05
-0.0970970970971,5.73e-05
-0.0950950950951,5.76e-05
-0.0930930930931,5.79e-05
-0.0910910910911,5.82e-05
-0.0890890890891,5.85e-05
-0.0870870870871,5.87e-05
-0.0850850850851,5.9e-05
-0.0830830830831,5.93e-05
-0.0810810810811,5.96e-05
-0.0790790790791,5.99e-05
-0.0770770770771,6.02e-05
-0.0750750750751,6.05e-05
-0.0730730730731,6.08e-05
-0.0710710710711,6.11e-05
-0.0690690690691,6.13e-05
-0.0670670670671,6.16e-05
-0.0650650650651,6.19e-05
-0.0630630630631,6.22e-05
-0.0610610610611,6.25e-05
-0.0590590590591,6.28e-05
-0.0570570570571,6.31e-05
-0.0550550550551,6.34e-05
-0.0530530530531,6.37e-05
-0.0510510510511,6.39e-05
-0.049049049049,6.42e-05
-0.047047047047,6.45e-05
-0.045045045045,6.48e-05
-0.043043043043,6.51e-05
-0.041041041041,6.54e-05
-0.039039039039,6.57e-05
-0.037037037037,6.6e-05
-0.035035035035,6.62e-05
-0.033033033033,6.65e-05
-0.031031031031,6.68e-05
-0.029029029029,6.71e-05
-0.027027027027,6.74e-05
-0.025025025025,6.77e-05
-0.023023023023,6.79e-05
-0.021021021021,6.82e-05
-0.019019019019,6.85e-05
-0.017017017017,6.88e-05
-0.015015015015,6.91e-05
-0.013013013013,6.94e-05
-0.011011011011,6.96e-05
-0.00900900900901,6.99e-05
-0.00700700700701,7.02e-05
-0.00500500500501,7.05e-05
-0.003003003003,7.07e-05
-0.001001001001,7.1e-05
0.001001001001,7.13e-05
0.003003003003,7.15e-05
0.00500500500501,7.18e-05
0.00700700700701,7.21e-05
0.00900900900901,7.23e-05
0.011011011011,7.26e-05
0.013013013013,7.29e-05
0.015015015015,7.31e-05
0.017017017017,7.34e-05
0.019019019019,7.36e-05
0.021021021021,7.39e-05
0.023023023023,7.41e-05
0.025025025025,7.44e-05
0.027027027027,7.47e-05
0.029029029029,7.49e-05
0.031031031031,7.52e-05
0.033033033033,7.54e-05
0.035035035035,7.56e-05
0.037037037037,7.59e-05
0.039039039039,7.61e-05
0.041041041041,7.64e-05
0.043043043043,7.66e-05
0.045045045045,7.69e-05
0.047047047047,7.71e-05
0.049049049049,7.74e-05
0.0510510510511,7.76e-05
0.0530530530531,7.79e-05
0.0550550550551,7.81e-05
0.0570570570571,7.83e-05
0.0590590590591,7.86e-05
0.0610610610611,7.88e-05
0.0630630630631,7.9e-05
0.0650650650651,7.93e-05
0.0670670670671,7.95e-05
0.0690690690691,7.97e-05
0.0710710710711,8e-05
0.0730730730731,8.02e-05
0.0750750750751,8.05e-05
0.0770770770771,8.07e-05
0.0790790790791,8.09e-05
0.0810810810811,8.12e-05
0.0830830830831,8.14e-05
0.0850850850851,8.16e-05
0.0870870870871,8.18e-05
0.0890890890891,8.21e-05
0.0910910910911,8.23e-05
0.0930930930931,8.25e-05
0.0950950950951,8.27e-05
0.0970970970971,8.3e-05
0.0990990990991,8.32e-05
0.101101101101,8.34e-05
0.103103103103,8.36e-05
0.105105105105,8.38e-05
0.107107107107,8.4e-05
0.109109109109,8.42e-05
0.111111111111,8.44e-05
0.113113113113,8.46e-05
0.115115115115,8.49e-05
0.117117117117,8.5e-05
0.119119119119,8.53e-05
0.121121121121,8.55e-05
0.123123123123,8.57e-05
0.125125125125,8.59e-05
0.127127127127,8.61e-05
0.129129129129,8.63e-05
0.131131131131,8.65e-05
0.133133133133,8.66e-05
0.135135135135,8.68e-05
0.137137137137,8.7e-05
0.139139139139,8.72e-05
0.141141141141,8.74e-05
0.143143143143,8.75e-05
0.145145145145,8.77e-05
0.147147147147,8.79e-05
0.149149149149,8.81e-05
0.151151151151,8.83e-05
0.153153153153,8.84e-05
0.155155155155,8.86e-05
0.157157157157,8.88e-05
0.159159159159,8.89e-05
0.161161161161,8.91e-05
0.163163163163,8.93e-05
0.165165165165,8.94e-05
0.167167167167,8.96e-05
0.169169169169,8.97e-05
0.171171171171,8.99e-05
0.173173173173,9e-05
0.175175175175,9.02e-05
0.177177177177,9.04e-05
0.179179179179,9.05e-05
0.181181181181,9.07e-05
0.183183183183,9.08e-05
0.185185185185,9.09e-05
0.187187187187,9.11e-05
0.189189189189,9.12e-05
0.191191191191,9.14e-05
0.193193193193,9.15e-05
0.195195195195,9.16e-05
0.197197197197,9.18e-05
0.199199199199,9.19e-05
0.201201201201,9.21e-05
0.203203203203,9.22e-05
0.205205205205,9.23e-05
0.207207207207,9.24e-05
0.209209209209,9.26e-05
0.211211211211,9.27e-05
0.213213213213,9.28e-05
0.215215215215,9.29e-05
0.217217217217,9.3e-05
0.219219219219,9.32e-05
0.221221221221,9.33e-05
0.223223223223,9.34e-05
0.225225225225,9.35e-05
0.227227227227,9.36e-05
0.229229229229,9.37e-05
0.231231231231,9.38e-05
0.233233233233,9.39e-05
0.235235235235,9.4e-05
0.237237237237,9.41e-05
0.239239239239,9.42e-05
0.241241241241,9.43e-05
0.243243243243,9.44e-05
0.245245245245,9.45e-05
0.247247247247,9.46e-05
0.249249249249,9.46e-05
0.251251251251,9.48e-05
0.253253253253,9.48e-05
0.255255255255,9.49e-05
0.257257257257,9.5e-05
0.259259259259,9.51e-05
0.261261261261,9.51e-05
0.263263263263,9.52e-05
0.265265265265,9.53e-05
0.267267267267,9.54e-05
0.269269269269,9.54e-05
0.271271271271,9.55e-05
0.273273273273,9.55e-05
0.275275275275,9.56e-05
0.277277277277,9.56e-05
0.279279279279,9.57e-05
0.281281281281,9.58e-05
0.283283283283,9.58e-05
0.285285285285,9.59e-05
0.287287287287,9.59e-05
0.289289289289,9.6e-05
0.291291291291,9.6e-05
0.293293293293,9.61e-05
0.295295295295,9.61e-05
0.297297297297,9.62e-05
0.299299299299,9.62e-05
0.301301301301,9.63e-05
0.303303303303,9.63e-05
0.305305305305,9.63e-05
0.307307307307,9.63e-05
0.309309309309,9.64e-05
0.311311311311,9.64e-05
0.313313313313,9.65e-05
0.315315315315,9.65e-05
0.317317317317,9.65e-05
0.319319319319,9.65e-05
0.321321321321,9.66e-05
0.323323323323,9.66e-05
0.325325325325,9.66e-05
0.327327327327,9.67e-05
0.329329329329,9.67e-05
0.331331331331,9.67e-05
0.333333333333,9.67e-05
0.335335335335,9.67e-05
0.337337337337,9.68e-05
0.339339339339,9.68e-05
0.341341341341,9.68e-05
0.343343343343,9.68e-05
0.345345345345,9.68e-05
0.347347347347,9.69e-05
0.349349349349,9.69e-05
0.351351351351,9.69e-05
0.353353353353,9.69e-05
0.355355355355,9.69e-05
0.357357357357,9.69e-05
0.359359359359,9.69e-05
0.361361361361,9.7e-05
0.363363363363,9.7e-05
0.365365365365,9.7e-05
0.367367367367,9.7e-05
0.369369369369,9.7e-05
0.371371371371,9.7e-05
0.373373373373,9.7e-05
0.375375375375,9.7e-05
0.377377377377,9.71e-05
0.379379379379,9.71e-05
0.381381381381,9.71e-05
0.383383383383,9.71e-05
0.385385385385,9.71e-05
0.387387387387,9.71e-05
0.389389389389,9.71e-05
0.391391391391,9.71e-05
0.393393393393,9.71e-05
0.395395395395,9.71e-05
0.397397397397,9.71e-05
0.399399399399,9.71e-05
0.401401401401,9.71e-05
0.403403403403,9.71e-05
0.405405405405,9.71e-05
0.407407407407,9.71e-05
0.409409409409,9.71e-05
0.411411411411,9.71e-05
0.413413413413,9.72e-05
0.415415415415,9.72e-05
0.417417417417,9.72e-05
0.419419419419,9.72e-05
0.421421421421,9.72e-05
0.423423423423,9.72e-05
0.425425425425,9.72e-05
0.427427427427,9.72e-05
0.429429429429,9.72e-05
0.431431431431,9.72e-05
0.433433433433,9.72e-05
0.435435435435,9.72e-05
0.437437437437,9.72e-05
0.439439439439,9.72e-05
0.441441441441,9.72e-05
0.443443443443,9.72e-05
0.445445445445,9.72e-05
0.447447447447,9.72e-05
0.449449449449,9.72e-05
0.451451451451,9.72e-05
0.453453453453,9.72e-05
0.455455455455,9.73e-05
0.457457457457,9.72e-05
0.459459459459,9.72e-05
0.461461461461,9.73e-05
0.463463463463,9.73e-05
0.465465465465,9.73e-05
0.467467467467,9.73e-05
0.469469469469,9.73e-05
0.471471471471,9.73e-05
0.473473473473,9.73e-05
0.475475475475,9.73e-05
0.477477477477,9.73e-05
0.479479479479,9.73e-05
0.481481481481,9.73e-05
0.483483483483,9.73e-05
0.485485485485,9.73e-05
0.487487487487,9.73e-05
0.489489489489,9.73e-05
0.491491491491,9.73e-05
0.493493493493,9.73e-05
0.495495495495,9.73e-05
0.497497497497,9.73e-05
0.499499499499,9.73e-05
0.501501501502,9.73e-05
0.503503503504,9.73e-05
0.505505505506,9.73e-05
0.507507507508,9.73e-05
0.50950950951,9.73e-05
0.511511511512,9.73e-05
0.513513513514,9.73e-05
0.515515515516,9.73e-05
0.517517517518,9.73e-05
0.51951951952,9.73e-05
0.521521521522,9.73e-05
0.523523523524,9.74e-05
0.525525525526,9.74e-05
0.527527527528,9.73e-05
0.52952952953,9.74e-05
0.531531531532,9.74e-05
0.533533533534,9.74e-05
0.535535535536,9.74e-05
0.537537537538,9.74e-05
0.53953953954,9.74e-05
0.541541541542,9.74e-05
0.543543543544,9.74e-05
0.545545545546,9.74e-05
0.547547547548,9.74e-05
0.54954954955,9.74e-05
0.551551551552,9.74e-05
0.553553553554,9.74e-05
0.555555555556,9.74e-05
0.557557557558,9.74e-05
0.55955955956,9.74e-05
0.561561561562,9.74e-05
0.563563563564,9.74e-05
0.565565565566,9.74e-05
0.567567567568,9.74e-05
0.56956956957,9.74e-05
0.571571571572,9.74e-05
0.573573573574,9.74e-05
0.575575575576,9.74e-05
0.577577577578,9.74e-05
0.57957957958,9.74e-05
0.581581581582,9.74e-05
0.583583583584,9.74e-05
0.585585585586,9.74e-05
0.587587587588,9.74e-05
0.58958958959,9.74e-05
0.591591591592,9.74e-05
0.593593593594,9.74e-05
0.595595595596,9.74e-05
0.597597597598,9.74e-05
0.5995995996,9.74e-05
0.601601601602,9.75e-05
0.603603603604,9.75e-05
0.605605605606,9.75e-05
0.607607607608,9.75e-05
0.60960960961,9.74e-05
0.611611611612,9.75e-05
0.613613613614,9.75e-05
0.615615615616,9.75e-05
0.617617617618,9.75e-05
0.61961961962,9.75e-05
0.621621621622,9.75e-05
0.623623623624,9.75e-05
0.625625625626,9.75e-05
0.627627627628,9.75e-05
0.62962962963,9.75e-05
0.631631631632,9.75e-05
0.633633633634,9.75e-05
0.635635635636,9.75e-05
0.637637637638,9.75e-05
0.63963963964,9.75e-05
0.641641641642,9.75e-05
0.643643643644,9.75e-05
0.645645645646,9.75e-05
0.647647647648,9.75e-05
0.64964964965,9.75e-05
0.651651651652,9.75e-05
0.653653653654,9.75e-05
0.655655655656,9.75e-05
0.657657657658,9.75e-05
0.65965965966,9.75e-05
0.661661661662,9.75e-05
0.663663663664,9.76e-05
0.665665665666,9.75e-05
0.667667667668,9.75e-05
0.66966966967,9.75e-05
0.671671671672,9.76e-05
0.673673673674,9.76e-05
0.675675675676,9.75e-05
0.677677677678,9.76e-05
0.67967967968,9.76e-05
0.681681681682,9.76e-05
0.683683683684,9.76e-05
0.685685685686,9.76e-05
0.687687687688,9.76e-05
0.68968968969,9.76e-05
0.691691691692,9.76e-05
0.693693693694,9.76e-05
0.695695695696,9.76e-05
0.697697697698,9.76e-05
0.6996996997,9.76e-05
0.701701701702,9.76e-05
0.703703703704,9.76e-05
0.705705705706,9.76e-05
0.707707707708,9.76e-05
0.70970970971,9.76e-05
0.711711711712,9.76e-05
0.713713713714,9.76e-05
0.715715715716,9.76e-05
0.717717717718,9.76e-05
0.71971971972,9.76e-05
0.721721721722,9.76e-05
0.723723723724,9.76e-05
0.725725725726,9.76e-05
0.727727727728,9.76e-05
0.72972972973,9.76e-05
0.731731731732,9.76e-05
0.733733733734,9.76e-05
0.735735735736,9.77e-05
0.737737737738,9.76e-05
0.73973973974,9.76e-05
0.741741741742,9.77e-05
0.743743743744,9.77e-05
0.745745745746,9.77e-05
0.747747747748,9.77e-05
0.74974974975,9.77e-05
0.751751751752,9.77e-05
0.753753753754,9.77e-05
0.755755755756,9.77e-05
0.757757757758,9.77e-05
0.75975975976,9.77e-05
0.761761761762,9.77e-05
0.763763763764,9.77e-05
0.765765765766,9.77e-05
0.767767767768,9.77e-05
0.76976976977,9.77e-05
0.771771771772,9.77e-05
0.773773773774,9.77e-05
0.775775775776,9.77e-05
0.777777777778,9.77e-05
0.77977977978,9.77e-05
0.781781781782,9.77e-05
0.783783783784,9.77e-05
0.785785785786,9.77e-05
0.787787787788,9.77e-05
0.78978978979,9.77e-05
0.791791791792,9.77e-05
0.793793793794,9.77e-05
0.795795795796,9.77e-05
0.797797797798,9.77e-05
0.7997997998,9.77e-05
0.801801801802,9.77e-05
0.803803803804,9.77e-05
0.805805805806,9.77e-05
0.807807807808,9.77e-05
0.80980980981,9.77e-05
0.811811811812,9.77e-05
0.813813813814,9.77e-05
0.815815815816,9.77e-05
0.817817817818,9.77e-05
0.81981981982,9.78e-05
0.821821821822,9.78e-05
0.823823823824,9.78e-05
0.825825825826,9.78e-05
0.827827827828,9.78e-05
0.82982982983,9.78e-05
0.831831831832,9.78e-05
0.833833833834,9.78e-05
0.835835835836,9.78e-05
0.837837837838,9.78e-05
0.83983983984,9.78e-05
0.841841841842,9.78e-05
0.843843843844,9.78e-05
0.845845845846,9.78e-05
0.847847847848,9.78e-05
0.84984984985,9.78e-05
0.851851851852,9.78e-05
0.853853853854,9.78e-05
0.855855855856,9.78e-05
0.857857857858,9.78e-05
0.85985985986,9.78e-05
0.861861861862,9.78e-05
0.863863863864,9.78e-05
0.865865865866,9.78e-05
0.867867867868,9.78e-05
0.86986986987,9.78e-05
0.871871871872,9.78e-05
0.873873873874,9.78e-05
0.875875875876,9.78e-05
0.877877877878,9.78e-05
0.87987987988,9.78e-05
0.881881881882,9.78e-05
0.883883883884,9.78e-05
0.885885885886,9.78e-05
0.887887887888,9.78e-05
0.88988988989,9.78e-05
0.891891891892,9.78e-05
0.893893893894,9.78e-05
0.895895895896,9.78e-05
0.897897897898,9.79e-05
0.8998998999,9.79e-05
0.901901901902,9.79e-05
0.903903903904,9.79e-05
0.905905905906,9.79e-05
0.907907907908,9.79e-05
0.90990990991,9.79e-05
0.911911911912,9.79e-05
0.913913913914,9.79e-05
0.915915915916,9.79e-05
0.917917917918,9.79e-05
0.91991991992,9.79e-05
0.921921921922,9.79e-05
